2025-07-30 15:55:30 | INFO | PID:13856 | Attempting to verify queue 'article-content-request-queue'
2025-07-30 16:26:31 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:31 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:32 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:32 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:32 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:32 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:32 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:32 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:32 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:32 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:32 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:32 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:32 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:32 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:32 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | WARNING | PID:24452 | Detected localhost connection - disabling SSL verification for development
2025-07-30 16:26:32 | WARNING | PID:24452 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-30 16:26:32 | INFO | PID:24452 | Worker instance created
2025-07-30 16:26:32 | INFO | PID:24452 | Got process ID: 24452
2025-07-30 16:26:32 | INFO | PID:24452 | Registered worker process 24452 in registry with tag url_rewriter_content_request_worker_24452_1753872992
2025-07-30 16:26:32 | INFO | PID:24452 | Starting consuming on article-content-request-queue
2025-07-30 16:26:32 | INFO | PID:24452 | Started url_rewriter_content_request_worker on queue: article-content-request-queue
2025-07-30 16:26:32 | INFO | PID:24452 | Started url_rewriter_content_request_worker with PID: 24452, queue: article-content-request-queue
2025-07-30 16:26:34 | WARNING | PID:24452 | Attempt 1: Worker not found in RabbitMQ consumers
2025-07-30 16:26:37 | WARNING | PID:24452 | No open connection/channel: connecting...
2025-07-30 16:26:37 | INFO | PID:24452 | Successfully connected on attempt 1
2025-07-30 16:26:37 | INFO | PID:24452 | Consumer registered on queue: article-content-request-queue
2025-07-30 16:26:37 | INFO | PID:24452 | Starting consuming on article-content-request-queue
2025-07-30 16:26:38 | WARNING | PID:24452 | Attempt 2: Worker not found in RabbitMQ consumers
2025-07-30 16:26:42 | INFO | PID:24452 | Worker url_rewriter_content_request_worker_24452_1753872992 verified in RabbitMQ consumers
2025-07-30 16:26:54 | INFO | PID:24452 | Processing message from queue: article-content-request-queue
2025-07-30 16:27:10 | INFO | PID:24452 | Successfully authenticated with API
2025-07-30 16:27:10 | INFO | PID:24452 | Making GET request to /api/article-type/replace-output-variable/ (Attempt 1/3)
2025-07-30 16:27:17 | ERROR | PID:24452 | Message processing failed for data:. Error: 'dict' object has no attribute 'format'
2025-07-30 16:27:17 | INFO | PID:24452 | Message processed in 23.44 seconds
2025-07-30 16:27:17 | INFO | PID:24452 | Message processing failed, retrying (attempt 1)
2025-07-30 16:27:17 | INFO | PID:24452 | Message nacked (requeue=True)
2025-07-30 16:27:17 | INFO | PID:24452 | Processing message from queue: article-content-request-queue
2025-07-30 16:27:26 | INFO | PID:24452 | Making GET request to /api/article-type/replace-output-variable/ (Attempt 1/3)
2025-07-30 16:27:33 | ERROR | PID:24452 | Message processing failed for data:. Error: 'dict' object has no attribute 'format'
2025-07-30 16:27:33 | ERROR | PID:24452 | Error in callback: (406, 'PRECONDITION_FAILED - unknown delivery tag 1')
2025-07-30 16:27:38 | WARNING | PID:24452 | No open connection/channel: connecting...
2025-07-30 16:27:38 | INFO | PID:24452 | Successfully connected on attempt 1
2025-07-30 16:27:38 | INFO | PID:24452 | Consumer registered on queue: article-content-request-queue
2025-07-30 16:27:38 | INFO | PID:24452 | Starting consuming on article-content-request-queue
2025-07-30 16:27:38 | INFO | PID:24452 | Processing message from queue: article-content-request-queue
2025-07-30 16:27:48 | INFO | PID:24452 | Making GET request to /api/article-type/replace-output-variable/ (Attempt 1/3)
2025-07-30 16:27:55 | ERROR | PID:24452 | Message processing failed for data:. Error: 'dict' object has no attribute 'format'
2025-07-30 16:27:55 | INFO | PID:24452 | Message processed in 16.93 seconds
2025-07-30 16:27:55 | INFO | PID:24452 | Message processing failed, retrying (attempt 1)
2025-07-30 16:27:55 | INFO | PID:24452 | Message nacked (requeue=True)
2025-07-30 16:27:55 | INFO | PID:24452 | Processing message from queue: article-content-request-queue
2025-07-30 16:28:04 | INFO | PID:24452 | Making GET request to /api/article-type/replace-output-variable/ (Attempt 1/3)
2025-07-30 16:28:11 | ERROR | PID:24452 | Message processing failed for data:. Error: 'dict' object has no attribute 'format'
2025-07-30 16:28:11 | ERROR | PID:24452 | Error in callback: (406, 'PRECONDITION_FAILED - unknown delivery tag 1')
2025-07-30 16:28:16 | WARNING | PID:24452 | No open connection/channel: connecting...
2025-07-30 16:28:16 | INFO | PID:24452 | Successfully connected on attempt 1
2025-07-30 16:28:16 | INFO | PID:24452 | Consumer registered on queue: article-content-request-queue
2025-07-30 16:28:16 | INFO | PID:24452 | Starting consuming on article-content-request-queue
2025-07-30 16:28:16 | INFO | PID:24452 | Processing message from queue: article-content-request-queue
2025-07-30 16:28:24 | INFO | PID:24452 | Making GET request to /api/article-type/replace-output-variable/ (Attempt 1/3)
2025-07-30 16:28:31 | ERROR | PID:24452 | Message processing failed for data:. Error: 'dict' object has no attribute 'format'
2025-07-30 16:28:31 | INFO | PID:24452 | Message processed in 14.96 seconds
2025-07-30 16:28:31 | INFO | PID:24452 | Message processing failed, retrying (attempt 1)
2025-07-30 16:28:31 | INFO | PID:24452 | Message nacked (requeue=True)
2025-07-30 16:28:31 | INFO | PID:24452 | Processing message from queue: article-content-request-queue
2025-07-30 16:28:40 | INFO | PID:24452 | Making GET request to /api/article-type/replace-output-variable/ (Attempt 1/3)
