2025-07-31 08:32:48 | INFO | PID:6804 | Attempting to verify queue 'article-content-request-queue'
2025-07-31 08:33:08 | WARNING | PID:11744 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:33:08 | WARNING | PID:11744 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:33:08 | WARNING | PID:11744 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:33:08 | WARNING | PID:11744 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:33:08 | WARNING | PID:11744 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:33:08 | INFO | PID:11744 | Worker instance created
2025-07-31 08:33:08 | INFO | PID:11744 | Got process ID: 11744
2025-07-31 08:33:08 | INFO | PID:11744 | Registered worker process 11744 in registry with tag url_rewriter_content_request_worker_11744_1753930988
2025-07-31 08:33:08 | INFO | PID:11744 | Starting consuming on article-content-request-queue
2025-07-31 08:33:09 | INFO | PID:11744 | Started url_rewriter_content_request_worker on queue: article-content-request-queue
2025-07-31 08:33:09 | INFO | PID:11744 | Started url_rewriter_content_request_worker with PID: 11744, queue: article-content-request-queue
2025-07-31 08:33:11 | WARNING | PID:11744 | Attempt 1: Worker not found in RabbitMQ consumers
2025-07-31 08:33:13 | WARNING | PID:11744 | No open connection/channel: connecting...
2025-07-31 08:33:13 | INFO | PID:11744 | Successfully connected on attempt 1
2025-07-31 08:33:13 | INFO | PID:11744 | Consumer registered on queue: article-content-request-queue
2025-07-31 08:33:13 | INFO | PID:11744 | Starting consuming on article-content-request-queue
2025-07-31 08:33:15 | INFO | PID:11744 | Worker url_rewriter_content_request_worker_11744_1753930988 verified in RabbitMQ consumers
2025-07-31 08:33:33 | INFO | PID:11744 | Processing message from queue: article-content-request-queue
2025-07-31 08:33:36 | INFO | PID:11744 | Successfully authenticated with API
2025-07-31 08:33:36 | INFO | PID:11744 | Making GET request to /api/article-type/replace-output-variable/ (Attempt 1/3)
2025-07-31 08:33:38 | INFO | PID:11744 | Successfully authenticated with API
2025-07-31 08:33:38 | INFO | PID:11744 | Making GET request to /api/supportive-prompt/replace-output-variable/ (Attempt 1/3)
2025-07-31 08:33:40 | INFO | PID:11744 | Successfully authenticated with API
2025-07-31 08:33:40 | INFO | PID:11744 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-31 08:33:40 | INFO | PID:11744 | Making POST request to /message-service-api/ai-message/add/ (Attempt 1/3)
2025-07-31 08:35:22 | INFO | PID:8020 | Attempting to verify queue 'article-content-request-queue'
2025-07-31 08:35:22 | INFO | PID:8020 | RabbitMQ Host: localhost, Port: 15672
2025-07-31 08:35:22 | INFO | PID:8020 | Successfully created channel
2025-07-31 08:35:22 | INFO | PID:8020 | Attempting AMQP check for queue 'article-content-request-queue'
2025-07-31 08:35:22 | INFO | PID:8020 | Queue 'article-content-request-queue' exists (verified via AMQP)
2025-07-31 08:35:25 | INFO | PID:24728 | Starting worker url_rewriter_content_request_worker for queue article-content-request-queue
2025-07-31 08:35:25 | INFO | PID:24728 | Created new channel
2025-07-31 08:35:25 | INFO | PID:24728 | Declared queue: article-content-request-queue
2025-07-31 08:35:25 | INFO | PID:24728 | Available workers: ['testworker', 'url_rewriter_content_request_worker', 'url_rewriter_content_response_worker', 'url_rewriter_para_request_worker', 'url_rewriter_para_response_worker']
2025-07-31 08:35:25 | INFO | PID:24728 | Found worker class: UrlRewriterParallelWorker
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | WARNING | PID:24728 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:35:25 | WARNING | PID:24728 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:35:25 | INFO | PID:24728 | Worker instance created
2025-07-31 08:35:25 | INFO | PID:24728 | Got process ID: 24728
2025-07-31 08:35:25 | INFO | PID:24728 | Registered worker process 24728 in registry with tag url_rewriter_content_request_worker_24728_1753931125
2025-07-31 08:35:25 | INFO | PID:24728 | Starting consuming on article-content-request-queue
2025-07-31 08:35:26 | INFO | PID:24728 | Started url_rewriter_content_request_worker on queue: article-content-request-queue
2025-07-31 08:35:26 | INFO | PID:24728 | Started url_rewriter_content_request_worker with PID: 24728, queue: article-content-request-queue
2025-07-31 08:35:28 | WARNING | PID:24728 | Attempt 1: Worker not found in RabbitMQ consumers
2025-07-31 08:35:30 | WARNING | PID:24728 | No open connection/channel: connecting...
2025-07-31 08:35:30 | INFO | PID:24728 | Successfully connected on attempt 1
2025-07-31 08:35:30 | INFO | PID:24728 | Consumer registered on queue: article-content-request-queue
2025-07-31 08:35:30 | INFO | PID:24728 | Starting consuming on article-content-request-queue
2025-07-31 08:35:30 | INFO | PID:24728 | Processing message from queue: article-content-request-queue
2025-07-31 08:35:32 | INFO | PID:24728 | Successfully authenticated with API
2025-07-31 08:35:32 | INFO | PID:24728 | Making GET request to /api/article-type/replace-output-variable/ (Attempt 1/3)
2025-07-31 08:35:32 | WARNING | PID:24728 | Attempt 2: Worker not found in RabbitMQ consumers
2025-07-31 08:35:33 | INFO | PID:24728 | Successfully authenticated with API
2025-07-31 08:35:33 | INFO | PID:24728 | Making GET request to /api/supportive-prompt/replace-output-variable/ (Attempt 1/3)
2025-07-31 08:35:34 | INFO | PID:24728 | Successfully authenticated with API
2025-07-31 08:35:34 | INFO | PID:24728 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-31 08:35:35 | INFO | PID:24728 | Making POST request to /message-service-api/ai-message/add/ (Attempt 1/3)
2025-07-31 08:35:36 | INFO | PID:24728 | Worker url_rewriter_content_request_worker_24728_1753931125 verified in RabbitMQ consumers
2025-07-31 08:36:38 | INFO | PID:7628 | Cleared queue article-content-request-queue: removed 2 messages
2025-07-31 08:36:40 | INFO | PID:7628 | Cleared queue article-content-request-queue: removed 0 messages
2025-07-31 08:36:45 | INFO | PID:7628 | Attempting to verify queue 'article-content-request-queue'
2025-07-31 08:36:45 | INFO | PID:7628 | RabbitMQ Host: localhost, Port: 15672
2025-07-31 08:36:45 | INFO | PID:7628 | Successfully created channel
2025-07-31 08:36:45 | INFO | PID:7628 | Attempting AMQP check for queue 'article-content-request-queue'
2025-07-31 08:36:45 | INFO | PID:7628 | Queue 'article-content-request-queue' exists (verified via AMQP)
2025-07-31 08:36:47 | INFO | PID:21224 | Starting worker url_rewriter_content_request_worker for queue article-content-request-queue
2025-07-31 08:36:47 | INFO | PID:21224 | Created new channel
2025-07-31 08:36:47 | INFO | PID:21224 | Declared queue: article-content-request-queue
2025-07-31 08:36:48 | INFO | PID:21224 | Available workers: ['testworker', 'url_rewriter_content_request_worker', 'url_rewriter_content_response_worker', 'url_rewriter_para_request_worker', 'url_rewriter_para_response_worker']
2025-07-31 08:36:48 | INFO | PID:21224 | Found worker class: UrlRewriterParallelWorker
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | WARNING | PID:21224 | Detected localhost connection - disabling SSL verification for development
2025-07-31 08:36:48 | WARNING | PID:21224 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 08:36:48 | INFO | PID:21224 | Worker instance created
2025-07-31 08:36:48 | INFO | PID:21224 | Got process ID: 21224
2025-07-31 08:36:48 | INFO | PID:21224 | Registered worker process 21224 in registry with tag url_rewriter_content_request_worker_21224_1753931208
2025-07-31 08:36:48 | INFO | PID:21224 | Starting consuming on article-content-request-queue
2025-07-31 08:36:48 | INFO | PID:21224 | Started url_rewriter_content_request_worker on queue: article-content-request-queue
2025-07-31 08:36:48 | INFO | PID:21224 | Started url_rewriter_content_request_worker with PID: 21224, queue: article-content-request-queue
2025-07-31 08:36:50 | WARNING | PID:21224 | Attempt 1: Worker not found in RabbitMQ consumers
2025-07-31 08:36:53 | WARNING | PID:21224 | No open connection/channel: connecting...
2025-07-31 08:36:53 | INFO | PID:21224 | Successfully connected on attempt 1
2025-07-31 08:36:53 | INFO | PID:21224 | Consumer registered on queue: article-content-request-queue
2025-07-31 08:36:53 | INFO | PID:21224 | Starting consuming on article-content-request-queue
2025-07-31 08:36:55 | WARNING | PID:21224 | Attempt 2: Worker not found in RabbitMQ consumers
2025-07-31 08:36:59 | INFO | PID:21224 | Worker url_rewriter_content_request_worker_21224_1753931208 verified in RabbitMQ consumers
2025-07-31 08:37:07 | INFO | PID:21224 | Processing message from queue: article-content-request-queue
2025-07-31 08:37:08 | INFO | PID:21224 | Successfully authenticated with API
2025-07-31 08:37:08 | INFO | PID:21224 | Making GET request to /api/article-type/replace-output-variable/ (Attempt 1/3)
2025-07-31 08:37:09 | INFO | PID:21224 | Successfully authenticated with API
2025-07-31 08:37:09 | INFO | PID:21224 | Making GET request to /api/supportive-prompt/replace-output-variable/ (Attempt 1/3)
2025-07-31 08:37:09 | INFO | PID:21224 | Successfully authenticated with API
2025-07-31 08:37:09 | INFO | PID:21224 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-31 08:37:09 | INFO | PID:21224 | Making POST request to /message-service-api/ai-message/add/ (Attempt 1/3)
2025-07-31 09:08:11 | INFO | PID:10100 | Attempting to verify queue 'article-content-request-queue'
2025-07-31 09:08:11 | INFO | PID:10100 | RabbitMQ Host: localhost, Port: 15672
2025-07-31 09:08:11 | INFO | PID:10100 | Successfully created channel
2025-07-31 09:08:11 | INFO | PID:10100 | Attempting AMQP check for queue 'article-content-request-queue'
2025-07-31 09:08:11 | INFO | PID:10100 | Queue 'article-content-request-queue' exists (verified via AMQP)
2025-07-31 09:08:14 | INFO | PID:15792 | Starting worker url_rewriter_content_request_worker for queue article-content-request-queue
2025-07-31 09:08:14 | INFO | PID:15792 | Created new channel
2025-07-31 09:08:14 | INFO | PID:15792 | Declared queue: article-content-request-queue
2025-07-31 09:08:15 | INFO | PID:15792 | Available workers: ['testworker', 'url_rewriter_content_request_worker', 'url_rewriter_content_response_worker', 'url_rewriter_para_request_worker', 'url_rewriter_para_response_worker']
2025-07-31 09:08:15 | INFO | PID:15792 | Found worker class: UrlRewriterParallelWorker
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | WARNING | PID:15792 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:08:15 | WARNING | PID:15792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:08:15 | INFO | PID:15792 | Worker instance created
2025-07-31 09:08:15 | INFO | PID:15792 | Got process ID: 15792
2025-07-31 09:08:15 | INFO | PID:15792 | Registered worker process 15792 in registry with tag url_rewriter_content_request_worker_15792_1753933095
2025-07-31 09:08:15 | INFO | PID:15792 | Starting consuming on article-content-request-queue
2025-07-31 09:08:15 | INFO | PID:15792 | Started url_rewriter_content_request_worker on queue: article-content-request-queue
2025-07-31 09:08:15 | INFO | PID:15792 | Started url_rewriter_content_request_worker with PID: 15792, queue: article-content-request-queue
2025-07-31 09:08:17 | WARNING | PID:15792 | Attempt 1: Worker not found in RabbitMQ consumers
2025-07-31 09:08:20 | WARNING | PID:15792 | No open connection/channel: connecting...
2025-07-31 09:08:20 | INFO | PID:15792 | Successfully connected on attempt 1
2025-07-31 09:08:20 | INFO | PID:15792 | Consumer registered on queue: article-content-request-queue
2025-07-31 09:08:20 | INFO | PID:15792 | Starting consuming on article-content-request-queue
2025-07-31 09:08:20 | INFO | PID:15792 | Processing message from queue: article-content-request-queue
2025-07-31 09:08:20 | INFO | PID:15792 | Message processed in 0.06 seconds
2025-07-31 09:08:20 | INFO | PID:15792 | Message acknowledged
2025-07-31 09:08:21 | WARNING | PID:15792 | Attempt 2: Worker not found in RabbitMQ consumers
2025-07-31 09:08:25 | INFO | PID:15792 | Worker url_rewriter_content_request_worker_15792_1753933095 verified in RabbitMQ consumers
2025-07-31 09:08:36 | INFO | PID:15792 | Processing message from queue: article-content-request-queue
2025-07-31 09:08:36 | INFO | PID:15792 | Message processed in 0.08 seconds
2025-07-31 09:08:36 | INFO | PID:15792 | Message acknowledged
2025-07-31 09:09:50 | INFO | PID:6584 | Attempting to verify queue 'article-content-request-queue'
2025-07-31 09:09:50 | INFO | PID:6584 | RabbitMQ Host: localhost, Port: 15672
2025-07-31 09:09:50 | INFO | PID:6584 | Successfully created channel
2025-07-31 09:09:50 | INFO | PID:6584 | Attempting AMQP check for queue 'article-content-request-queue'
2025-07-31 09:09:50 | INFO | PID:6584 | Queue 'article-content-request-queue' exists (verified via AMQP)
2025-07-31 09:09:53 | INFO | PID:23368 | Starting worker url_rewriter_content_request_worker for queue article-content-request-queue
2025-07-31 09:09:53 | INFO | PID:23368 | Created new channel
2025-07-31 09:09:53 | INFO | PID:23368 | Declared queue: article-content-request-queue
2025-07-31 09:09:53 | INFO | PID:23368 | Available workers: ['testworker', 'url_rewriter_content_request_worker', 'url_rewriter_content_response_worker', 'url_rewriter_para_request_worker', 'url_rewriter_para_response_worker']
2025-07-31 09:09:53 | INFO | PID:23368 | Found worker class: UrlRewriterParallelWorker
2025-07-31 09:09:53 | WARNING | PID:23368 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:09:53 | WARNING | PID:23368 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:09:53 | WARNING | PID:23368 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:09:53 | WARNING | PID:23368 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:09:53 | WARNING | PID:23368 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:09:53 | WARNING | PID:23368 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:09:53 | WARNING | PID:23368 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:09:53 | WARNING | PID:23368 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:09:53 | WARNING | PID:23368 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:09:53 | WARNING | PID:23368 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:09:53 | WARNING | PID:23368 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:09:53 | WARNING | PID:23368 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:09:53 | WARNING | PID:23368 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:09:53 | WARNING | PID:23368 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:09:53 | WARNING | PID:23368 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:09:53 | WARNING | PID:23368 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:09:53 | WARNING | PID:23368 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:09:53 | WARNING | PID:23368 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:09:53 | WARNING | PID:23368 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:09:53 | WARNING | PID:23368 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:09:53 | WARNING | PID:23368 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:09:53 | WARNING | PID:23368 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:09:53 | WARNING | PID:23368 | Detected localhost connection - disabling SSL verification for development
2025-07-31 09:09:53 | WARNING | PID:23368 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-31 09:09:53 | WARNING | PID:23368 | Detected localhost connection - disabling SSL verification for development
